File name,Zone,Patry,Hostplant,Sex,BL,OL,Wing length,Wing width,Wing area,Melanized area,Melanization ratio,LMPC1,LMPC2,LMPC3,LMPC4,LMPC5,LMPC6,Baltic
CHFI18_155aWing1a.jpg,CHFI,Allopatry,Heterophyllum,Male,4.83,n/a,4.969072165,2.226804124,8.941332767,5.099160378,57.02908628,-0.0046234,0.012877,0.010941,-0.0012507,-0.00094065,-0.0087311,East
CHFI18_155bWing1a.jpg,CHFI,Allopatry,Heterophyllum,Female,4.26,1.93,4.54822335,2.263959391,8.55646886,6.113839573,71.45283496,-0.0047615,-0.0020515,-0.014525,-0.0042195,-0.0068524,0.0078523,East
CHFI18_156aWing1a.jpg,CHFI,Allopatry,Heterophyllum,Male,4.68,n/a,4.643564356,2.356435644,9.036368983,6.00990099,66.50791929,0.0097947,0.003498,0.0099734,-7.34E-05,-0.0010261,0.0048667,East
CHFI18_157bWing1a.jpg,CHFI,Allopatry,Heterophyllum,Female,4.65,1.99,4.886597938,2.113402062,8.163354235,4.276331172,52.38448619,-0.016853,-0.018346,0.0092556,0.0097239,-0.014774,0.0018077,East
CHFI18_158aWing1a.jpg,CHFI,Allopatry,Heterophyllum,Male,4.35,n/a,4.885416667,2.197916667,8.430121528,4.317599826,51.21634145,-0.003432,0.012286,-0.0081074,0.0057204,-0.0099996,0.0062353,East
CHFI18_158bWing1a.jpg,CHFI,Allopatry,Heterophyllum,Female,4.01,1.47,4.852631579,2.2,8.327202216,4.578725762,54.9851636,0.0051753,0.0072371,-0.0026025,-0.011698,-0.002576,0.0042783,East
CHFI18_159bWing1a.jpg,CHFI,Allopatry,Heterophyllum,Female,4.43,1.56,5.01,2.41,9.8454,5.7984,58.89450911,0.016749,0.017553,-0.001323,-0.0024994,-0.007501,-0.0026356,East
CHFI18_160aWing1a.jpg,CHFI,Allopatry,Heterophyllum,Male,4.11,n/a,4.623115578,2.130653266,8.096462211,5.353400167,66.12023903,0.020094,0.0089019,-0.0054982,-0.011273,-0.0076663,0.0011485,East
CHFI18_160bWing1a.jpg,CHFI,Allopatry,Heterophyllum,Female,4.75,1.83,5.38,2.39,10.5907,6.3714,60.16032935,-0.0073213,0.0027667,0.003712,0.0062811,-0.0072556,0.0071939,East
CHFI18_161aWing1a.jpg,CHFI,Allopatry,Heterophyllum,Male,4.23,n/a,4.416666667,2.041666667,7.195095486,4.08452691,56.76820992,-0.016734,0.025777,0.010346,0.0012142,-0.0068958,-0.0033065,East
CHFI18_161bWing1a.jpg,CHFI,Allopatry,Heterophyllum,Female,4.67,n/a,4.802083333,2.322916667,8.864583333,5.378038194,60.66882099,-0.00010839,0.018079,-0.004614,0.0040062,-0.0044264,-0.0033537,East
CHFI18_162aWing1a.jpg,CHFI,Allopatry,Heterophyllum,Male,4.75,n/a,5.622222222,2.455555556,11.20246914,7.29037037,65.07824554,0.011115,0.0021549,0.00376,0.012816,-0.0036639,0.0019657,East
CHFI18_162bWing1a.jpg,CHFI,Allopatry,Heterophyllum,Female,4.9,1.86,5.361702128,2.329787234,9.748076053,5.463897691,56.05103676,0.0086999,0.0053914,0.0055671,0.0053097,-0.006922,0.00026543,East
CHFI18_163aWing1a.jpg,CHFI,Allopatry,Heterophyllum,Male,4.21,n/a,4.795918367,2.142857143,8.279779259,5.321740941,64.27394711,-0.0027495,-0.011182,0.0025784,0.0055712,-0.0015421,-0.0047585,East
CHFI18_163bWing1a.jpg,CHFI,Allopatry,Heterophyllum,Female,4.21,1.66,4.62,2.15,8.0955,4.8844,60.33475388,0.0010873,-0.0041421,-0.0013216,0.0011,-0.011756,-0.0052596,East
CHFI18_164bWing1a.jpg,CHFI,Allopatry,Heterophyllum,Female,3.93,1.76,4.348717949,2,6.826035503,4.115502959,60.29126214,0.0052572,0.006038,-0.0033334,0.00080454,-0.011511,0.0058086,East
CHFI18_165bWing1a.jpg,CHFI,Allopatry,Heterophyllum,Female,4.13,1.5,4.71,2.17,8.3903,5.6059,66.81405909,-0.001821,-0.0033964,-0.018953,-0.013305,-0.0065499,0.00353,East
CHFI18_166aWing1a.jpg,CHFI,Allopatry,Heterophyllum,Male,4.8,n/a,4.824742268,2.216494845,8.363056648,4.649165692,55.59170394,-0.002867,-0.0038643,-0.0058268,0.0018846,-0.013736,-0.012635,East
CHFI18_166bWing1a.jpg,CHFI,Allopatry,Heterophyllum,Female,4.8,1.65,5.010526316,2.347368421,9.400221607,5.175734072,55.05970272,0.018195,0.0032217,0.0068011,-0.0088433,-0.0031155,0.00067492,East
